source_content,source_number,question_type,question_number,year,file_name
" 
Source:  Newly arrived Asian Indian indentured laborers awaiting assignment to work on sugar plantations, Suriname (Dutch Guiana), 1885.  

Photo and print collection of the Koninklijk Instituut voor Tall-, Land- en Volkenkunde, Leiden. Julius Eduard Muller, photographer. 
Source:  Asian Indian laborers harvesting sugar cane and European supervisor, Suriname (Dutch Guiana), 1920. 

Photo and print collection of the Koninklijk Instituut voor Tall-, Land- en Volkenkunde, Leiden. Julius Eduard Muller, photographer. 
",5,DBQ,1,2003,ap03_frq_world_histor_23090.txt
" 
Source:  “General Statement of Asian Indian Immigration to Mauritius,” published by the British Government, 1949. 
FORMER SLAVES AND ASIAN INDIANS IN MAURITIUS, 1835-1851  
Former Slaves  Asian Indians  
Year  Male  Female  Male  Male and Female  Female  
1835  36,500  24,500  1,300  
1837  32,700  19,900  11,700  
1846  28,100  21,200  48,900  7,300  
1848  28,200  21,700  47,000  9,300  
1851  26,700  21,700  64,300  13,700  

",6,DBQ,1,2003,ap03_frq_world_histor_23090.txt
" 
Source:  British Guiana Indenture Agreement, 1895. 
CONDITIONS OF SERVICE AND TERMS OF AGREEMENT WHICH THE RECRUITER IS AUTHORIZED TO OFFER ON BEHALF OF THE AGENT TO INT",7,DBQ,1,2003,ap03_frq_world_histor_23090.txt
" 
Source:  ",8,DBQ,1,2003,ap03_frq_world_histor_23090.txt
" 
Source:  Statistics from various official government records. 
SHARE OF TOTAL POPULATION IN SELECTED TERRITORIES DERIVING FROM INDENTURED MIGRATION  
Groups  1920-1921  
Asian Indians in Mauritius  71%  
Asian Indians in Trinidad  33%  
Asian Indians in British Guiana  42%  
Asian Indians in Fiji  40%  
Japanese in Hawaii  43%  
Chinese in Hawaii  9%  

",9,DBQ,1,2003,ap03_frq_world_histor_23090.txt
" 



",1,DBQ,1,2011,ap11_frq_world_history.txt
" 



",2,DBQ,1,2011,ap11_frq_world_history.txt
" 
Source: Harry Truman, United States president, inaugural address, Washington, DC, 1949. 
More than half the people of the world are living in conditions approaching misery. Their food is inadequate. They are victims of disease. Their economic life is primitive and stagnant. Their poverty is a handicap and a threat both to them and to more prosperous areas. 
I believe that we should make available to peace-loving peoples the benefits of our store of technical knowledge in order to help them realize their aspirations for a better life. Our aim should be to help the free peoples of the world, through their own efforts, to produce more food. The old imperialism—exploitation for foreign profit—has no place in our plans. 
",3,DBQ,1,2011,ap11_frq_world_history.txt
" 
Source: Dr. Norman Borlaug, United States agricultural scientist involved in Green Revolution research, Nobel Peace Prize winner, Nobel Lecture, 1970. 
In the developing countries, . . . the land is tired, worn out, depleted of plant nutrients, and often eroded; crop yields have been low, near starvation level, and stagnant for centuries. Hunger prevails, and survival depends largely upon the annual success or failure of the cereal crops. 
. . . 
For the underprivileged billions in the forgotten world, hunger has been a constant companion, and starvation has all too often lurked in the nearby shadows. To millions of these unfortunates, who have long lived in despair, the Green Revolution seems like a miracle that has generated new hope for the future. 
. . . 
The Green Revolution has won a temporary success in man’s war against hunger and deprivation; it has given man a breathing space. If fully implemented, the revolution can provide sufficient food for sustenance during the next three decades. But the frightening power of human reproduction must also be curbed; otherwise the success of the Green Revolution will be ephemeral only. 


",4,DBQ,1,2011,ap11_frq_world_history.txt
" 
Source: Chidambaram Subramaniam, India’s minister for food and agriculture  (1964–1967), in his 1970 interview. 
Farmers in the Punjab [a state in northwest India] were the pioneers of Green Revolution technology. If not for them, I am convinced we would not have made a success of it. They had developed into a very hardy lot of enterprising people. And therefore when this new technology was offered to them, they took to it like fish to water. Everybody competed with one another to demonstrate that he was best able to utilize the new technology. 
",5,DBQ,1,2011,ap11_frq_world_history.txt
" 
Source: Mrs. Dula, wife of a Mexican agricultural official, in a conversation with a  United Nations official, circa 1970. 
If you fly from Tucson, Arizona, to Hermosillo, Mexico, what you are going to see is a type of agriculture that makes you rich, so rich. You will see houses like you’ve never seen in Mexico City, swimming pools and everything. They have such a lot of money. The ladies of these rich Mexican farmers like to save, so they form a club, and once a month they go to Tucson [to shop]. Some saving! 
",6,DBQ,1,2011,ap11_frq_world_history.txt
" 
Source: Focus, FAO newsletter, circa 1987. 
How the Green Revolution affects rural people depends on whether they are wage earners, cultivators or consumers, whether they come from landed or landless, rich or poor, male-or female-headed households. 
Studies on the impact of the Green Revolution have shown that technological change can generate major social benefits but at the same time generate significant costs for particular categories of rural women that are different in kind and in intensity from those experienced by men. 
It has: 
 increased the need for cash incomes in rural households to cover the costs of seeds, fertilizers, and pesticides, forcing women to work as agricultural laborers; 
 increased the need for unpaid female labor for farming tasks thereby augmenting women’s already high labor burden; 
 limited women’s wage-earning opportunities through mechanization. 


",7,DBQ,1,2011,ap11_frq_world_history.txt
" 
Source: Dr. Vandana Shiva, Indian physicist, from her article in the Ecologist, an environmental affairs magazine, 1991. 
The Green Revolution has been a failure. It has led to reduced genetic diversity, increased vulnerability to pests, soil erosion, water shortages, reduced soil fertility, micronutrient deficiencies, soil contamination, reduced availability of nutritious food crops for the local population, the displacement of vast numbers of small farmers from their land, rural impoverishment, and increased tensions and conflicts. The beneficiaries have been the agrochemical industry, large petrochemical companies, manufacturers of agricultural machinery, dam builders, and large landowners. 
The Punjab is frequently cited as the Green Revolution’s most celebrated success story. Yet, far from bringing prosperity, two decades of the Green Revolution have left the Punjab riddled with discontent and violence. Instead of abundance, the Punjab is beset with diseased soils, pest-infested crops, waterlogged deserts, and indebted and discontented farmers. Instead of peace, the Punjab has inherited conflict and violence. 
Traditionally, irrigation was only used in the Punjab as an insurance against crop failure in times of severe drought. The new seeds, however, need intensive irrigation as an essential input for crop yields. One result of the Green Revolution has therefore been to create conflicts over diminishing water resources. Intensive irrigation has led to the need for large-scale storage systems, centralizing control over water supplies and leading to both local and interstate water conflicts. 
© Vandana Shiva. Used by permission of the author. 


",8,DBQ,1,2011,ap11_frq_world_history.txt
" 
Source: Human Development Report, issued by the government of the State of Punjab, India, 2004. 
An important social effect of the Green Revolution was the disappearance of caste rigidities and the emergence of the middle and rich peasants as the dominant peasantry  in the state. The Green Revolution also brought changes in lifestyle. Aspirations increased —there was demand for better education for children, better housing, and better consumer goods. The traditional “extended family” system was gradually replaced by the “nuclear family.” 
",9,DBQ,1,2011,ap11_frq_world_history.txt
"0 
Source: Guatemalan National Coordinating Committee of Indigenous Peasants, a rural labor organization in Latin America, official statement, November 2006. 
The diversity of native seeds is the heritage of the Maya and indigenous people at the service of all of humanity. The Maya indigenous peoples have stood firm defending these seeds, which have fed us for more than five thousand years. It saddens us to remember the loss of respect for our seeds, due to the imposition of the Green Revolution. The “revolution” actually sterilized and contaminated our seeds, as well as nature and Mother Earth. 
",1,DBQ,1,2011,ap11_frq_world_history.txt
" 
Source:  According to Buddhist tradition, “The Four Noble Truths,” the first sermon preached by the Buddha (563 B.C.E.-483 B.C.E.), India, fifth century B.C.E. 
The First Noble Truth is the Noble Truth of Sorrow. Birth is sorrow, age is sorrow, disease is sorrow, death is sorrow, contact with the unpleasant is sorrow, separation from the pleasant is sorrow, every wish unfulfilled is sorrow. 
The Second Noble Truth is the Noble Truth of the Arising of Sorrow; it arises from craving, which leads to rebirth, which brings delight and passion, and seeks pleasure—the craving for sensual pleasure, the craving for continued life, and the craving for power. 
The Third Noble Truth is the Noble Truth of the Stopping of Sorrow. It is the complete stopping of that craving, so that no passion remains, leaving it, being emancipated from  it, being released from it, giving no place to it. 
The Fourth Noble Truth is the Noble Truth of the Way that Leads to the Stopping of Sorrow. 

",1,DBQ,1,2004,ap04_frq_world_histor_36115.txt
" 
Source:  Zhi Dun, Chinese scholar, author, and confidant of Chinese aristocrats and high officials during the period when northern China was invaded by central Asian steppe nomads, circa 350 C.E. 
Whosoever in China, in this era of sensual pleasures, serves the Buddha and correctly observes the commandments, who recites the Buddhist Scriptures, and who furthermore makes a vow to be reborn without ever abandoning his sincere intention, will at the end of his life, when his soul passes away, be miraculously transported thither. He will behold the Buddha and be enlightened in his spirit, and then he will enter Nirvana. * 
*Nirvana:  the extinction of desire and individual consciousness 


",2,DBQ,1,2004,ap04_frq_world_histor_36115.txt
" 
Source:  Anonymous Chinese scholar, “The Disposition of Error,” China, circa 500 C.E. 
Question:  If Buddhism is the greatest and most venerable of ways, why did the great sages of the past and Confucius not practice it? In the Confucian Classics no one mentions it. Why, then, do you love the Way of the Buddha and rejoice in outlandish arts? Can the writings of the Buddha exceed the Classics and commentaries and beautify the accomplishments of the sages? 
Answer:  All written works need not necessarily be the words of Confucius. To compare  the sages to the Buddha would be like comparing a white deer to a unicorn, or a swallow to  a phoenix. The records and teachings of the Confucian classics do not contain everything. Even if the Buddha is not mentioned in them, what occasion is there for suspicion? 
Question:  Now of happiness there is none greater than the continuation of one’s line, of unfilial conduct there is none worse than childlessness. The monks forsake wives and children, reject property and wealth. Some do not marry all their lives.  
Answer:  Wives, children, and property are the luxuries of the world, but simple living and inaction are the wonders of the Way. The monk practices the Way and substitutes that for worldly pleasures. He accumulates goodness and wisdom in exchange for the joys of having a wife and children. 

",3,DBQ,1,2004,ap04_frq_world_histor_36115.txt
" 
Source:  Han Yu, leading Confucian scholar and official at the Tang imperial court, “Memorial on Buddhism,” 819 C.E. 
Your servant begs leave to say that Buddhism is no more than a cult of the barbarian peoples spread to China. It did not exist here in ancient times. 
Now I hear that Your Majesty has ordered the community of monks to go to greet the finger bone of the Buddha [a relic brought to China from India], and that Your Majesty will ascend a tower to watch the procession as this relic is brought into the palace. If these practices are not stopped, and this relic of the Buddha is allowed to be carried from one temple to another, there will be those in the crowd who will cut off their arms and mutilate their flesh in offering to the Buddha. 
Now the Buddha was a man of the barbarians who did not speak Chinese and who wore clothes of a different fashion. The Buddha’s sayings contain nothing about our ancient kings and the Buddha’s manner of dress did not conform to our laws; he understood neither the duties that bind sovereign and subject, nor the affections of father and son. If the Buddha were still alive today and came to our court, Your Majesty might condescend to receive him, but he would then be escorted to the borders of the nation, dismissed, and not allowed to delude the masses. How then, when he has long been dead, could the Buddha’s rotten bones, the foul and unlucky remains of his body, be rightly admitted to the palace? Confucius said:  “Respect ghosts and spirits, but keep them at a distance!” Your servant is deeply ashamed and begs that this bone from the Buddha be given to the proper authorities to be cast into fire and water, that this evil be rooted out, and later generations spared this delusion. 


",4,DBQ,1,2004,ap04_frq_world_histor_36115.txt
" 
Source:  Zong Mi, a leading Buddhist scholar, favored by the Tang imperial household, essay, “On the Nature of Man,” early ninth century C.E. 
Confucius, Laozi and the Buddha were perfect sages. They established their teachings according to the demands of the age and the needs of various beings. They differ in their approaches in that they encourage the perfection of good deeds, punish wicked ones, and reward good ones; all three teachings lead to the creation of an orderly society and for this they must be observed with respect. 

",5,DBQ,1,2004,ap04_frq_world_histor_36115.txt
" 
Source:  Tang Emperor Wu, Edict on Buddhism, 845 C.E. 
We have heard that the Buddha was never spoken of before the Han dynasty; from then on the religion of idols gradually came to prominence. So in this latter age Buddhism has transmitted its strange ways and has spread like a luxuriant vine until it has poisoned the customs of our nation. Buddhism has spread to all the nine provinces of China; each day finds its monks and followers growing more numerous and its temples more lofty. Buddhism wears out the people’s strength, pilfers their wealth, causes people to abandon their lords and parents for the company of teachers, and severs man and wife with its monastic decrees. In destroying law and injuring humankind indeed nothing surpasses this doctrine! 
Now if even one man fails to work the fields, someone must go hungry; if one woman does  not tend her silkworms, someone will go cold. At present there are an inestimable number  of monks and nuns in the empire, all of them waiting for the farmers to feed them and the silkworms to clothe them while the Buddhist public temples and private chapels have reached boundless numbers, sufficient to outshine the imperial palace itself. 
Having thoroughly examined all earlier reports and consulted public opinion on all sides, there no longer remains the slightest doubt in Our mind that this evil should be eradicated. 

",6,DBQ,1,2004,ap04_frq_world_histor_36115.txt
" 
Source: Royal Niger Company, commissioned by the British government to administer and develop the Niger River delta and surrounding areas, standard form signed by multiple African rulers, 1886. 
We, the undersigned Chiefs of ___________, with the view to the bettering of our country and people, do this day cede to the Royal Niger Company, forever, the whole of our territory extending __________. 
We pledge ourselves not to enter into any war with other tribes without the sanction of the said Royal Niger Company. . . . The said Royal Niger Company bind themselves not to interfere with any of the native laws or customs of the country, consistently with the maintenance of order and good government. 
The said Royal Niger Company agree to pay native owners of land a reasonable amount for any portion they may require. . . . and to pay the said Chiefs __________ measures native value. 
The ________ chiefs . . . affixed their marks of their own free will and consent. . . . 
Done in triplicate at __________, this ____________ day, of __________, 188____. 
",1,DBQ,1,2009,ap09_frq_world_history.txt
" 
Source: Prempeh I, Ashanti leader, response to a British offer of protectorate status,  West Africa, 1891. 
The suggestion that Ashanti in its present state should come and enjoy the protection  of Her Majesty the Queen of England and Empress of India is a matter of very serious consideration. I am pleased to announce that we have arrived at the conclusion that my kingdom of Ashanti will never commit itself to any such policy. Ashanti must remain  as of old and at the same time remain friendly with all White men. 


",2,DBQ,1,2009,ap09_frq_world_history.txt
" 
Source: Menelik II, emperor of Ethiopia, letter to Great Britain, France, Germany, Italy, and Russia, 1891. 
I have no intention at all of being an indifferent spectator, if the distant Powers hold onto the idea of dividing up Africa. For the past fourteen centuries Ethiopia has been an island of Christians in a sea of Pagans. 
Since the All-Powerful has protected Ethiopia up until now, I am hopeful that He will  keep and enlarge it also in the future, and I do not think for a moment that He will divide Ethiopia among the distant Powers. In the past, the boundary of Ethiopia was the sea. Without our use of force and without the aid of the Christians, our boundary on the sea fell into the hands of the Muslims. Today we do not pretend to be able to recover our seacoast by force; but we hope that the Christian Powers, advised by our Savior, Jesus Christ, will restore our seacoast boundary to us, or give us at least a few ports along the coast. 
",3,DBQ,1,2009,ap09_frq_world_history.txt
" 
Source: Ndansi Kumalo, African veteran of the Ndebele Rebellion against British advances in southern Africa, 1896. 
So we surrendered to the White people and were told to go back to our homes and live our usual lives and attend to our crops. We were treated like slaves. They came and were overbearing. We were ordered to carry their clothes and bundles. They harmed our wives and our daughters. How the rebellion started I do not know; there was no organization, it was like a fire that suddenly flames up. I had an old gun. They—the White men—fought us with big guns, machine guns, and rifles. Many of our people were killed in this fight:   I saw four of my cousins shot. We made many charges but each time we were defeated. But for the White men’s machine guns, it would have been different. 


",4,DBQ,1,2009,ap09_frq_world_history.txt
" 



",5,DBQ,1,2009,ap09_frq_world_history.txt
" 
Source: Yaa Asantewa, Ashanti queen mother, speech to chiefs, West Africa, 1900. 
Now I have seen that some of you fear to go forward and fight for our King. If it were in the brave days of old, chiefs would not sit down to see their King taken away without firing a shot. No White man could have dared to speak to chiefs of the Ashanti in the way the British governor spoke to you chiefs this morning. Is it true that the bravery of the Ashanti is no more? I cannot believe it. Yea, it cannot be! I must say this; if you the men of Ashanti will not go forward, then we will. We the women will. I shall call upon my fellow women. We will fight the White men. We will fight until the last of us falls on the battlefields. 
",6,DBQ,1,2009,ap09_frq_world_history.txt
" 
Source: Samuel Maherero, a leader of the Herero people, letter to another African leader, German South-West Africa, 1904. 
All our obedience and patience with the Germans is of little avail, for each day they shoot someone dead for no reason at all. Hence I appeal to you my Brother, not to hold aloof from the uprising, but to make your voice heard so that all Africa may take up arms against the Germans. Let us die fighting rather than die as a result of maltreatment, imprisonment, or some other calamity. Tell all the chiefs down there to rise and do battle. 


",7,DBQ,1,2009,ap09_frq_world_history.txt
" 
Source: German military officer, account of the 1905 Maji Maji Rebellion in German  East Africa, German military weekly newspaper, 1906. 
The chiefs spread it among their people that a spirit, living in the form of a snake, had given a magic medicine to a medicine man. The medicine guaranteed a good harvest, so that in future people would no more need to perform wage labor for foreigners in order to obtain accustomed luxuries. The medicine would also give invulnerability, acting in such a way that enemy bullets would fall from their targets like raindrops from a greased body. It would strengthen women and children for the flight customary in wartime, with the associated hardships and privations, and protect them from being seized by the victorious attackers, who were accustomed to taking women and children with them as war prizes. The medicine consisted of water, maize, and sorghum grains. The water was applied by pouring it over the head and by drinking. 
",8,DBQ,1,2009,ap09_frq_world_history.txt
" 
Source: Mojimba, African chief, describing a battle in 1877 on the Congo River against British and African mercenaries, as told to a German Catholic missionary in 1907. 
And still those bangs went on; the long sticks spat fire, pieces of iron whistled around us, fell into the water with a hissing sound, and our brothers continued to fall. We ran into our village and they ran after us. We fled into the forest and flung ourselves on the ground. When we returned that evening our eyes beheld fearful things:  our brothers, dead, bleeding, our village plundered and burned, and the river full of dead bodies. 
You call us wicked men, but you White men are much more wicked! You think because you have guns you can take away our land and our possessions. You have sickness in your heads, for this is not justice. 
",9,DBQ,1,2009,ap09_frq_world_history.txt
" 
Source: Matías Romero Avenda, finance minister in the government of President Porfirio Díaz, letter to Mexican factory workers who had gone on strike, 1892. 
The government is not indifferent to the evils afflicting the working class of the Republic: if their wages are inadequate or if they lack employment, the first one to regret this situation is the president. However, these are private ills that fall largely beyond the government’s power to correct. Such is the case, unfortunately, of the problems that afflict the working class that you so honorably represent. 
Given the laws that govern our country, the government cannot restrict the freedom of factory owners to fire or hire workers, nor can it intervene directly in the improvement of basic working conditions. No laws permit this nor do any economic interests oblige the government to dictate salaries, or prices, or working hours. 
In your demands, you invoke the right to work. But this right also implies the obligation to find jobs. It cannot be the government’s responsibility to supply workers with jobs, or to compel anyone else to supply them. Labor is subject, by unavoidable natural phenomena, to the law of supply and demand. 

",1,DBQ,1,1987,ap21-frq-world-history.txt
" 
Source: José Guadalupe Posada, Mexican printmaker famous for his depictions of political events, illustration for a popular news print describing the government’s suppression of street protests in Mexico City after a disputed election in which Porfirio Díaz was reelected president, despite allegations of widespread voter fraud, 1892. 
 The figure presents an illustration printed in a newspaper. Spanish text is written at the top of the illustration. In the image, three soldiers, mounted on horses, are brandishing swords and attacking a group of protesters in the street. Some of the protesters appear to be combative while others are beginning to flee. 
The Elisha Whittelsey Collection, The Elisha Whittelsey Fund, 1946 
Translation of newspaper title and subtitle above the image: 
STREET GAZETTE. This newspaper is published when sensational events demand it. 

",2,DBQ,1,1987,ap21-frq-world-history.txt
" 
Source: José Francisco Godoy, Mexican consul in New York City, toast at a banquet given by the New York Chamber of Commerce in celebration of the good business relationship between Mexico and the United States, The Waldorf Astoria Hotel, New York City, 1908. 
Gentlemen, if we compare the Mexico of today with the Mexico of thirty years ago, the justice and the administrative abilities of our President Porfirio Díaz become apparent (applause). In the Mexico of today peace and tranquility reign supreme through the land, public education has made great progress, sanitary regulations are strictly adhered to, railways have been built, and public safety and the rights of foreigners (as well as of Mexicans) are rigidly safeguarded. The [United States] Department of Commerce and Labor recently praised the leaders of the Mexican Republic who, “realizing the necessity for outside aid in developing the natural resources of their country, have wisely framed such laws as are required to guarantee the commercial, financial, and industrial interests of [American] businesses and have thereby achieved the constant increase of foreign capital invested in Mexico.” 
All that I have said is sufficient to demonstrate the flourishing condition of Mexico and that we Mexicans, by placing General Díaz at the head of the administration of our country have, as you say, “the right man, in the right place, at the right time.” (applause) 
",3,DBQ,1,1987,ap21-frq-world-history.txt
" 
Source: John Kenneth Turner, United States journalist who had lived in Mexico during the last years of the Porfirio Díaz regime, Barbarous Mexico, travelogue published in Chicago, 1910. 
Slavery in Mexico! Yes, I found it. I found it first in Yucatan. The climate of northern Yucatan happens to be perfectly adapted to the production of henequen.* Here we find vast henequen plantations extending for miles and miles. The owners of these great plantations are the chief slave-holders of Yucatan and the plantation workers are the slaves. The slaves are 8,000 Yaqui Indians imported from Northern Mexico, 3,000 Chinese and Koreans, and between 100,000 and 125,000 native Mayas, who formerly owned the lands that the henequen planters now own. 
The planters do not call their workers “slaves” especially when speaking to strangers. They do not call their system slavery; they call it enforced service for debt. At first I thought it would not be so bad if the servant had an opportunity of buying back his freedom. But I found that such was not the custom. “You need have no fear in purchasing this plantation,” one owner said to me, “of the laborers being able to buy their freedom and leave you. They can never do that.” “It is very easy to recruit workers,” another planter told me. “All that is necessary is that you get some free laborer in debt to you, and then you have him. We are always getting new laborers in that way.” 
*a plant that produces tough fibers that were in great demand in the United States and Europe, mostly for use in agricultural harvesting and baling machines 

",4,DBQ,1,1987,ap21-frq-world-history.txt
" 
Source: Marion Letcher, United States consul in Chihuahua, Northern Mexico, “United States, British, French, and Mexican Investment in Mexico,” report commissioned by the United States Senate subcommittee on Mexico, 1911. The figures are in millions of dollars. 
TYPE OF INVESTMENT  UNITED STATES  BRITISH AND FRENCH  MEXICAN  
Railways  644  186  138  
Mines and smelters  250  49  15  
Ranches, farms, livestock, timber  21  14  114  
Factories, cotton mills, breweries  11  23  16  
Stores  4  8  74  
Oil industry  15  10  1  
Rubber industry  15  - 4  
Other  97  176  430  
TOTAL  1,057  466  792  

",5,DBQ,1,1987,ap21-frq-world-history.txt
" 
Source: Ricardo Flores Mag, Mexican intellectual and social reform activist of Native American ethnicity, “The Right of Property,” editorial published in the revolutionary newspaper Regeneraci (Rebirth), March, 1911. 
The right of property is an absurd right because it had its origins in crime, fraud, and abuse of power. In the past, land was worked in common, forests provided firewood to the hearths of all, harvests were distributed among the members of the community according to their needs. In Mexico, this custom thrived in indigenous communities in the era of Spanish domination and existed until recently. The attempt to take away the common lands of indigenous communities caused the recent Yaqui Wars in Sonora and the troubles with the Mayas in the Yucatan. 
The return of the land to the peasants should be accomplished during the present uprising. We revolutionaries will not be committing a crime by turning over the land to the working people, because, by natural law, it already belongs to them. It is the land that their ancestors watered with their sweat; the land that the Spaniards robbed by force from our Indian fathers. That land belongs to all Mexicans. Some of those who own the land currently might have bought it; others might have acquired the land by taking advantage of their friendship with corrupt government officials. Others still acquired the land by giving loans with high interest to the small indigenous farmers, forcing them to leave the land because they could not repay the debt. 

",6,DBQ,1,1987,ap21-frq-world-history.txt
" 
Source: Anonymous author, “The Death of Emiliano Zapata,” a corrido* folk song lyrics, 1919. 
Listen, dear sirs, to the corrido relating a sad event; For Zapata, the great insurgent has been killed. 
The good Emiliano who loved the poor and wanted to give them freedom; for this the Indians of the villages joined him in his fight. 
Zapata was born among the poor, lived among the poor, and fought for the poor. “I don’t want riches, I don’t want honors,” he said to all. 
Mister Zapata, terror of the gachupines** has died! Where is our leader Zapata who was the punishment of the rich? 
He said to his followers: “When I am dead, fight to defend your communal lands, like a man should!” He said to his loyal assistant: “As long as I am alive, the Indians will be the owners of their land.” 
Little stream, what did the flowers tell you? “They said that Zapata is not dead, and that he will return.” 
*During the Revolution, corridos were popular songs on current social or political issues, whose lyrics were printed in pamphlet form and either sold or distributed for free by politicians or interest groups. 
**a derogatory term for Mexicans of European ancestry 
",7,DBQ,1,1987,ap21-frq-world-history.txt
"“While the world revolution of Westernization [after 1850] created a political world order radically different from all past human experience, it also disrupted the non-Western societies constituting the bulk of humanity. . . . The Westerners with their sense of mission also introduced their education. Along the way [Western-educated intellectuals from non-Western societies] soon acquired a taste for the dominant ideals of the West, especially the liberal plea for equality, freedom, and self-determination and the socialists’ cry for social justice for all exploited and oppressed peoples and classes.... 
Inevitably, the non-Western intellectuals turned their lessons to their own use. The ideals of freedom and self-determination justified protests over the humiliation of their countries and cultures. As a result of their Westernization they became anti-Western nationalists, caught in a love-hate attitude toward the West.... 
The world revolution of Westernization perpetuated inequality and ruinous cultural subversion while at the same time improving the material conditions of life.” 
Theodore von Laue, historian, The World Revolution of Westernization, 1987 
",0,SAQ,1,1987,ap21-frq-world-history.txt
"THE DIFFERENT SOCIAL POSITIONS OF WOMEN, MASS-PRODUCED POSTER OFFERED FOR SALE TO INDIVIDUALS AND INSTITUTIONS, FRANCE, CIRCA 1890 
 The figure presents a poster titled “The Different Social Positions of Women.” The poster was mass produced and offered for sale to individuals and institutions in France, circa 1890. It shows seven women standing on a series of steps. The steps are arranged from left to right such that the first three steps ascend upward, there is one step that is highest, and the last three steps descend downward. Beneath the steps is an image of women in farming clothes harvesting materials in a field. French text is written beneath each of the women. From left to right, the women shown are as follows. On the first step, at the lowest level, is a nun in a habit with an arm outstretched. On the second step is a nurse in uniform, sitting on a chair and holding a sleeping baby in blankets. On the third step is a school teacher in a dress instructing a young girl who stands next to her, reading a book. On the fourth step, at the highest level in the center of the figure is an elegantly dressed clothier, holding a scarf in one hand while her other hand is resting on a pillar at her side. On the fifth step is a servant dressed in a maid’s uniform, holding a broom and dustpan. On the sixth step is a worker, dressed in simple clothes, constructing a piece of furniture. On the seventh step, at the lowest level, is a peasant woman dressed in simple clothes, holding a scythe in one hand and a spade in the other.  
Private Collection / Archives Charmet / Bridgeman Images 
Captions, from left to right: The Nun: “I relieve pain and misery; God supports me and encourages me.” The Midwife: “I take care of you with experience from the moment of your birth.” The Schoolteacher: “I impart virtue and wisdom to girls throughout their youth.” The Clothier: “With my skill, I adorn the ladies and increase their beauty.” The Servant: “I sew, bleach, and wait the table, which makes me indispensable.” The Worker: “In all my work, I apply myself—be it in the workshop or in the factory.” The Peasant: “Trust God that my hands’ work will put bread on your table.” 

",0,SAQ,2,1987,ap21-frq-world-history.txt
" 
Source: Medical doctor, letter to a friend, Camp Devens, United States Army base near Boston, Massachusetts, 1918.  
Camp Devens has about 50,000 men, or it did before the epidemic broke loose. The epidemic started about four weeks ago, and has developed so rapidly that the camp is demoralized and all ordinary work is held up till it has passed. All assemblages of soldiers are taboo. We have been averaging about 100 deaths a day, and still keeping  it up.  
The normal number of doctors here is about 25 and that has been increased to over 250, all of whom have temporary orders. The little town nearby is quite a sight. It takes special trains to carry away the dead. For several days there were no coffins and the bodies piled up something fierce. We used to go down to the morgue and look at the boys laid out in rows. It beats any sight they ever had in France after a battle.  
And you can imagine what the paper work alone is—fierce—and the Government demands all paper work be kept up in good shape. So you can see that we are busy. 

",1,DBQ,1,2015,ap15_frq_world_history.txt
" 
Source: Lutiant van Wert, Native American female volunteer office worker, letter to a friend at an Indian school in Kansas, Washington, D.C., 1918.  
Katherine and I just returned last Sunday evening from Camp Humphreys “Somewhere in Virginia” where we helped nurse soldiers sick with the Influenza. We were there at the camp for ten days among some of the very worst cases and yet we did not contract it. We had intended staying much longer than we did, but the work was entirely too hard for us. We worked from seven in the morning until seven at night with only a short time for luncheon and dinner. Our chief duties were to give medicines to the patients, take temperatures, fix ice packs, feed them at “eating time,” rub their back or chest with camphorated sweet oil, make egg-noggs, and a whole string of other things that I can’t begin to name. Male orderlies carried the dead soldiers out on stretchers at the rate of two every three hours. 
Repeated calls come from the Red Cross to do volunteer work right here in D.C.  I volunteered again, but as yet I have not been called and am waiting. They are certainly desperate for nurses—even me can volunteer as a nurse in a camp or in Washington. 
All the schools, churches, theaters, dancing halls, etc. are closed here also. There is a bill today in the Senate authorizing all the wartime government workers to stay home for the duration of the epidemic. It has not passed the House of Representatives yet, but I can’t help but hope it does. 
",2,DBQ,1,2015,ap15_frq_world_history.txt
" 
Source: “Report on the Epidemic of Influenza in Sierra Leone,” British colonial government of Sierra Leone, West Africa, 1918. 
Amongst those most unfortunately situated were those from out of town who lodged with others in [the capital] Freetown. In a number of cases these people, when they became sick, were simply turned out on to the streets. As the epidemic progressed it  became apparent that a number of patients were suffering from want of attention and were dying from insufficient care and treatment, either because all the people in a house were sick or because the patients had been deserted by the other residents. In some cases the patients had been actually turned out to the street by the other occupants of the  house. 

",3,DBQ,1,2015,ap15_frq_world_history.txt
" 
Source: Sanitary Commissioner’s report on the influenza epidemic, Madras, British India, 1918. 
People, mostly in the interior, were averse in the beginning to resorting to a medical treatment under a superstitious belief that the epidemic was a visitation of the Hindu Goddess Amman and that no treatment by drugs should be attempted.  
",4,DBQ,1,2015,ap15_frq_world_history.txt
" 
Source: Editorial, Christian Science Monitor, Boston, Massachusetts, 1918. 
Yet, at the very moment when the churches should be filling the minds of the people with peace, and reassuring them of the impotency of evil, it is proposed that these churches shall be shut, and that the admission shall be made that it is dangerous for men and women to congregate to worship God, for fear the Lord’s arm is so shortened that He cannot contend with microbes.  
On the other hand if people believe that God sends pestilence into the world, for the good of the world, what right have they to protect themselves against this pestilence, and to attempt by the drinking of drugs, by methods of segregation, or by any means at all, to prevent the anger of the Lord from taking effect.   
",5,DBQ,1,2015,ap15_frq_world_history.txt
