source_content,source_number,question_type,question_number,year,file_name
"Source: Marchers’ Proclamation, delivered at several gatherings in northern England, October 1536. Because the rulers of this country do not defend us from being robbed by thieves and Scots, we have to rely on charity, faith, poverty and pity. We must be ready to help one another when thieves or Scots would rob or invade us either by night or day.",2,DBQ,1,2004,ap04_frq_euro_history_36179.txt
,3,DBQ,1,2004,ap04_frq_euro_history_36179.txt
"Source: Marchers’ ballad composed by Catholic monks from an abbey near Lancaster, December 1536. Great God’s fame Does the Church proclaim Now to be lame And held in bonds. Robbed, spoiled and shorn Of cattle and corn, Houses and lands.",4,DBQ,1,2004,ap04_frq_euro_history_36179.txt
"Source: Selected articles from a petition presented to members of the King’s Council, written by Robert Aske, gentleman, Pontefract Castle, December 1536. We humbly beseech our most Sovereign King: To have the heresies of Luther, Wycliffe, Hus, and Tyndale annulled and destroyed. To have the supreme head of the Church be the pope in Rome as before. To have the monasteries’ houses, lands and goods restored to them. To have the heretics consigned to punishment by fire. To have Thomas Cromwell, the Lord Chancellor, punished as a subverter of the good laws of this realm. To restore tenant rights by an act of Parliament. To repeal statutes against handguns and crossbows. To pull down all recent enclosures. To have Parliament convene in York or some other nearby place as in the past. To repeal the statute for treason for the spoken word alone.",5,DBQ,1,2004,ap04_frq_euro_history_36179.txt
"Source: Anonymous pamphlet attributed to Sir Thomas Tempest, former member of Parliament for Newcastle, December 1536. The King should grant our petition against the traitor Thomas Cromwell and his adherents, or at least exile them from the realm. The current Parliament has no authority or virtue. It is little more than a council of the King’s appointees. Counties and towns ought to elect knights and burgesses who would speak on their behalf. Instead we have a Parliament where men may not speak of the King’s vices but only say what Cromwell says is right.",6,DBQ,1,2004,ap04_frq_euro_history_36179.txt
"Source: Richard Morrison, writer hired by Thomas Cromwell, “A Remedy for Sedition,” pamphlet, published by the Royal printer, December 1536. When every man rules, who shall obey? Those that are of the worser sort must be content that the wiser rule and govern them. An order must be had and a way found so that the better rule the rest. This arrangement is not only expedient, but also most necessary in a commonwealth.",7,DBQ,1,2004,ap04_frq_euro_history_36179.txt
"Source: Nicholas Leche, Catholic parish priest, testimony given while imprisoned in the Tower of London 1536. During the whole insurrection, not one gentleman tried to warn the commoners of Lincoln that it was treason. The gentlemen could have stopped the rebellion then, but did not, never believing their actions to be offensive to the King. In fact, they had waged the rebellion against the Privy Council in the name of the King.",8,DBQ,1,2004,ap04_frq_euro_history_36179.txt
"Source: Henry VIII, pardon granted to marchers, London, December 1536. Let it be confessed that you, the King’s subjects and commoners, have recently committed rebellion that might have ruined your country. You have given comfort to your enemies the Scots, to the high displeasure of God who commands you to obey your sovereign in all things. Nevertheless, the royal majesty, duly informed that your offenses proceeded from ignorance and false tales, is inclined to extend his most gracious pity and mercy towards you and to grant to you his free pardon provided that you heartily repent your offenses and make humble submission to his highness.",9,DBQ,1,2004,ap04_frq_euro_history_36179.txt
"0 Source: Statistics collected from court records, Letters and Papers of Henry VIII. Results of the First Treason Trials of Participants in the Pilgrimage of Grace, January to March 1537 Status of Number Number Percentage Accused Tried Convicted Convicted Gentlemen 21 14 67% Clergy 25 20 80% Commoners 177 110 62% Total 223 144 65%",1,DBQ,1,2004,ap04_frq_euro_history_36179.txt
"1 Source: Robert Aske, gentleman, Lincoln, testimony given shortly before his execution, April 1537. Once the monasteries in the north gave great help to poor men and laudable service to God. Now no hospitality is shown to travelers. Instead, farmers rent out farms and taverns for profit. Any monies earned from abbey lands are now going to the King. Also, many tenants who were fed and aided by abbeys now can barely live. Traveling strangers and beggars have no help on the roads. Sea walls, dikes, bridges and high walls that were once maintained by the monasteries for the good of the Commonwealth are now left untended.",1,DBQ,1,2004,ap04_frq_euro_history_36179.txt
"Source: Leonhard von Eck, Chancellor of Bavaria, report to Duke Ludwig of Bavaria, February 15, 1525. This rebellion has been undertaken to repress the princes and the nobility and has its ultimate source in Lutheran teaching, for the peasants relate the majority of their demands to the Word of God, the Gospel, and brotherly love. The peasants are blinded, led astray, and made witless. If these peasants promised today that they would give their lords no further trouble, they could change their minds within an hour.",1,DBQ,1,2008,ap08_euro_hist_frq.txt
"Source: Sebastian Lotzer, craftsperson and lay preacher, and Christoph Schappeler, preacher from Memmingen, Twelve Articles of the Swabian Peasants, March 1, 1525. We will not allow ourselves hereafter to be oppressed by our lords but will let them demand only what is just and proper according to the agreement between lords and peasants. Lords should no longer try to force more services or other dues from peasants without compensation. Peasants should, however, help lords when it is necessary and at proper times when it does not disadvantage the peasant and for a suitable compensation.",2,DBQ,1,2008,ap08_euro_hist_frq.txt
"Source: Peasant Parliament of Swabia to the Memmingen Town Council, from Articles of the Peasants of Memmingen, March 3, 1525. Hitherto we have been held as your poor serfs, which is pitiable, given that Christ has purchased and redeemed us with His precious blood, just as He has the Emperor. But it is not our intention to reject all authority. We will be obedient to all authority appointed by God in all fair and reasonable matters, and we do not doubt that as Christian lords you will release us from serfdom.",3,DBQ,1,2008,ap08_euro_hist_frq.txt
"Source: Reply of the Memmingen Town Council to the Articles of the Peasants of Memmingen, March 15, 1525. On the article concerning serfdom: we, your lords, purchased this right for a considerable sum of money, and the serfdom of a Christian is no hindrance to the salvation of his soul. However, so that you, the subjects, may see and recognize the council’s good will, the council will release and absolve its subjects from such serfdom that the council controls. In return the peasants shall pay us a reasonable amount of money.",4,DBQ,1,2008,ap08_euro_hist_frq.txt
"Source: Pastor Johann Herolt, report of the events at Weinsburg, April 16, 1525. The peasants arrived so unexpectedly that the count and his subordinates could not return to the castle and had to remain in town with the citizens. The peasants scaled the castle walls, captured the countess and her children, plundered the castle, and then appeared before the town. The townsfolk were peasant supporters. They opened the gates and towers to the peasants and let them in.",5,DBQ,1,2008,ap08_euro_hist_frq.txt
"Source: Thomas Müntzer, preacher and theologian, open letter to the people of Allstedt, April 27, 1525. How long are you going to resist God’s will? The whole of Germany, France, and Italy are awake. Four abbeys were laid waste during Easter week. More peasants in the Black Forest have risen, 3,000 strong! Hammer away on the anvils of the princes and lords, cast down their towers to the ground!",6,DBQ,1,2008,ap08_euro_hist_frq.txt
"Source: Martin Luther, theologian, Against the Murdering, Thieving Hordes of Peasants, Wittenberg, May 1525. The peasants forgot their place, violently took matters into their own hands, and are robbing and raging like mad dogs. It is clear that the assertions they made in their Twelve Articles were nothing but lies presented under the name of the Gospel. This is particularly the work of that devil, Thomas Müntzer, who rules at Mühlhausen. The peasants are not content with belonging to the devil themselves; they force and compel many good people to join their devilish league. Anyone who consorts with them goes to the devil with them and is guilty of all the evil deeds that they commit.",7,DBQ,1,2008,ap08_euro_hist_frq.txt
"Source: Lorenz Fries, chief advisor to the Archbishop of Würzburg, secret report regarding a peasant assembly, June 1, 1525. The peasants occupying Würzburg were heard to say publicly that, since they were supposed to be brothers with one another, they believed the rich should share with the poor, especially those rich persons who had acquired their property from trade or had otherwise won it from the poor. The same was heard from many peasants in the countryside, where many a prosperous man, who had hitherto observed and taken pleasure in the peasants’ uprising, began to scratch his head and to reflect on what a troublesome outcome the affair might have.",8,DBQ,1,2008,ap08_euro_hist_frq.txt
"Source: Caspar Nützel, Nürnberg town councilor, letter to Duke Albert of Prussia, August 5, 1525. May God grant that the peace be preserved. It is indeed true that the poor, blind, and ignorant peasants have overstepped the mark with their unseemly behavior. No reasonable person could deny how unreasonably, unchristian, indeed, how excessively the authorities have torn out the hair of their subjects, whom they should aid, defend, and rule rather than fleece.",9,DBQ,1,2008,ap08_euro_hist_frq.txt
"0 Source: Christoffel von Lichtenstein, nobleman, legal plea for leniency to Count Wilhelm von Henneberg, August 24, 1525. Many other nobles saved their lives and goods and joined the peasants because no help or consolation had been sent by the territorial prince. As an old man, I begged that the peasants should not force me to swear an oath of allegiance to them, in view of the fact that I had grown up with their parents, gone to school with them, and now in my old age had done them no harm, only good. That was to no avail. I had to swear the oath.",1,DBQ,1,2008,ap08_euro_hist_frq.txt
"1 Source: Count Wilhelm von Henneberg, letter to Duke Albert of Prussia, February 2, 1526. At first the nobility looked on, unawares that misfortune was creeping up on us, for it pleased them well that the rebellion attacked the priests and the monks. Now, when the peasants had eaten all that was in the monasteries and drunk up and consumed all that was available, they fell upon the nobility’s houses, took all that they found in them, and burnt them down.",1,DBQ,1,2008,ap08_euro_hist_frq.txt
"Source: Excerpt from an Italian parliamentary decree, establishing the National Organization for the Protection of Mothers and Children to be funded by a progressive personal tax on bachelors, December 10, 1925. The National Organization will: 1) protect women during pregnancy, especially needy and abandoned mothers; 2) assist nursing children and others up to age five if they belong to needy families; 3) protect physically or mentally abnormal children and abandoned or delinquent children, up to the age of eighteen; 4) disseminate scientific methods of prenatal and infant hygiene; 5) establish clinics for the care and supervision of pregnant women and infants.",1,DBQ,1,2002,b_euro_hist_frq_02_10362.txt
"Source: Pietro Battera, demographer, in his article, “Economy,” Journal of Corporatist Economy and the Social Sciences, 1931. Economic conditions influence family size in various ways. It seems to me that one of the most important ways, other than the fact that people do not have money, is the psychological feeling of deprivation. A person who lives from one day to the next sees only limitations on family size and will find it difficult to have numerous children. In this person, the sexual drive will be limited by his or her preoccupation with survival in the future.",2,DBQ,1,2002,b_euro_hist_frq_02_10362.txt
"Source: A. Molinari, professor of statistics, in his report for the Central Institute of Statistics, 1932. The results of my study indicate that the search for a better life and the desire for economic well-being are the primary and most important reasons for the voluntary limitation of childbirths. Even if one could eliminate poverty and other economic disadvantages, the desire to improve one’s economic standing and rise above one’s circumstances will always have an effect on the decision to have children.",3,DBQ,1,2002,b_euro_hist_frq_02_10362.txt
"Source: Gaetano Salvemini, political refugee living in the United States, in his article, “Do Italian Women Obey Mussolini?” Birth Control Review, United States, 1933. In 1932, as soon as the fascists saw that the “battle” for births was a failure, they discovered that slender women generally had fewer children than fat women. They therefore started a new “battle,” which might be called the battle for the fat. The ideal for the fascist is now the huge woman, weighing at least 300 pounds. So far only propaganda and “moral pressure” have been used. But on some nice morning Mussolini will issue an order to put all slender women before a firing squad. Since they are barren and since barrenness is treason against the Fatherland, it is only natural that such treason should be punished by execution.",4,DBQ,1,2002,b_euro_hist_frq_02_10362.txt
"Source: Benito Mussolini, speech, 1934. With work, a woman becomes like a man: she causes man’s unemployment; she develops an independence and a fashion that is contrary to the process of childbirth, and lowers the birth rate. Man is deprived of work and dignity. He is castrated in every sense because the factory deprives him either of his woman or his virility.",5,DBQ,1,2002,b_euro_hist_frq_02_10362.txt
"Source: Article on Mother and Child Day (December 24), Motherhood and Childhood, fascist party magazine for women, 1935. What is the significance of this new national holiday? The Duce’s* intention in instituting it was that the Italian people should once a year solemnly honor motherhood, joyfully exalt childhood, because, as he said in an incisive and eloquent phrase, they represent “the supreme values of the race.” It is a fact that a nation without mothers and without cradles—or even with few mothers and few cradles—is condemned to moral, political, and economic decline and is certainly headed for slavery. It is no accident that Mussolini wanted this solemn celebration to coincide with Christmas Eve. *Duce (leader) was Mussolini’s title as head of the Fascist Party.",6,DBQ,1,2002,b_euro_hist_frq_02_10362.txt
"Source: Edda Mussolini Ciano, the daughter of Benito Mussolini, recalling the 1930’s in her memoirs, My Truth, New York, 1977. After spending two years in China with my husband, we were called back to Italy. He returned to a post in the government after having brilliantly performed his duties as a diplomat in Shanghai. I had left Rome a young wife; I returned with a child in my arms and expecting another—which made me furious! I was angry to have been forced to leave that spellbinding, magical country and to be pregnant again only two years after the birth of my first child.",7,DBQ,1,2002,b_euro_hist_frq_02_10362.txt
"Source: Paolo Orano, journalist, in his book, The Demographic Policy of Benito Mussolini, Rome, 1937. The true cause of the declining birthrate, according to Dr. Nicola Pende, concerns women: “It is always the women,” he says, “who do not wish to renounce certain vanities and instead renounce the idea of becoming a good mother. According to my opinion, this is female insubordination.” Women resist marriage and motherhood because they are modern and independent, involved in intellectual or manual labor. Sometimes they also abuse alcohol or tobacco. The more masculine and sterile women engage in sports.",8,DBQ,1,2002,b_euro_hist_frq_02_10362.txt
"Source: Motherhood and Childhood, fascist party magazine for women, 1938. The 1930 law code makes the sale and use of contraceptives a criminal offense. By defining crimes against the health of the race, the code has been an important factor in the drive to create a climate where the immediate and most serious cause of demographic decline is neutralized.",9,DBQ,1,2002,b_euro_hist_frq_02_10362.txt
"0 Source: Letter to Edda Mussolini Ciano (daughter of Benito Mussolini), November 12, 1940. To Her Excellency Contessa Edda Mussolini Ciano: I am the mother of 11 children, the last one was born September 17, 1940. This large family, all of us poor and needy, would like to request your help for this mother who gave birth to 11 children. I make an extraordinary request to you and to the Duce for a subsidy to alleviate the disastrous and pitiful conditions that this family endures. My husband serves in the military. He was called up to perform his service to our country, the Italian Empire, and this is how the undersigned has come to this condition. I am not able to take care of a family of 12 people by myself. I am certain that a direct request to you, Contessa Ciano, will be heard and I will receive a just subsidy. Your most devoted, L.D.B.",1,DBQ,1,2002,b_euro_hist_frq_02_10362.txt
1,1,DBQ,1,2002,b_euro_hist_frq_02_10362.txt
"2 Source: Association for Industrial Development in the South, A Century of Statistics in Northern and Southern Italy, Rome, 1961. REGIONAL BIRTH RATES PER 1,000 INHABITANTS 1921-1945 Italy Northern Italy Central Italy Southern Italy 1921-1925 29.9 26.6 28.2 36.3 1926-1930 27.1 23.5 24.7 33.8 1931-1935 24.0 20.3 21.5 30.8 1936-1940 23.4 19.8 21.2 29.7 1941-1945 19.9 16.6 17.5 25.3",1,DBQ,1,2002,b_euro_hist_frq_02_10362.txt
"Source: Thomas Malthus, English economist, An Essay on the Principle of Population, second edition, 1803. The principal and most permanent cause of poverty has little or no relation to forms of government, or the unequal division of property; and as the rich do not in reality possess the power of finding employment and maintenance for [all] the poor, the poor cannot, in the nature of things, possess the right to demand them; [these] are important truths flowing from the principle of population. . . . And it is evident that every man in the lower classes of society, who became acquainted with these truths, would be disposed to bear the distresses in which he might be involved with more patience.",1,DBQ,1,2012,ap12_frq_euro_hist.txt
"Source: David Ricardo, English economist, Principles of Political Economy and Taxation, 1817. Like all other contracts, wages should be left to the fair and free competition of the market, and should never be controlled by the interference of the legislature. The clear and direct tendency of the Poor Laws* is in direct opposition to these obvious principles: . . . instead of making the poor rich, they are calculated to make the rich poor. . . . The comforts and well-being of the poor cannot be permanently secured without some regard on their part, or some effort on the part of the legislature, to regulate the increase of their numbers. * British laws that provided a government subsidy to workers who received less than a certain amount of wages.",2,DBQ,1,2012,ap12_frq_euro_hist.txt
"Source: Saint-Amand Bazard, French social theorist, public lecture, 1828. This fundamental principle of laissez-faire presupposes a personal interest that is always in harmony with the general interest, a supposition that innumerable facts tend to disprove. . . . It is said, “everything balances out in the end.” But until this balancing-process has run its course, what do we do with the thousands who are starving? Will they endure their misery with patience because the statistical tables assure them that they will have bread in a few years?",3,DBQ,1,2012,ap12_frq_euro_hist.txt
"Source: London Workingmen’s Association, petition to Parliament for the “People’s Charter,” 1838. Perceiving the tremendous power you possess over the lives, liberty and labour of the unrepresented millions, perceiving the revenue at your disposal—the relief of the poor in your hands, . . . [and] the power of delegating to others the whole control of the monetary arrangements of the Kingdom, by which the labouring classes may be silently plundered or suddenly suspended from employment, . . . your petitioners earnestly pray your Honourable House to enact that every person producing proof of his being 21 years of age shall be entitled to have his name registered as a voter . . . [and] that there shall be no property qualification for members of [Parliament].",4,DBQ,1,2012,ap12_frq_euro_hist.txt
"Source: Flora Tristan, French writer and political activist, The Workers’ Union, 1843. Workers, you must leave behind division and isolation as quickly as possible and march courageously and fraternally down the only appropriate path—unity. . . . The workers, the vital part of the nation, must create a huge union to assert their unity! Then, the working class will be strong; then it will be able to make itself heard, to demand from the bourgeois gentlemen its right to work and to organize. Workers, it is up to you, who are the victims of real inequality and injustice, to establish the rule of justice and absolute equality between man and woman on this earth. . . . You, the strong men, the men with bare arms, proclaim your recognition that woman is your equal, and as such, you recognize her equal right to the benefits of the universal union of working men and women.",5,DBQ,1,2012,ap12_frq_euro_hist.txt
"Source: Karl Marx and Friedrich Engels, German social theorists, The German Ideology, 1845–1846. The alteration of men on a mass scale is necessary, an alteration which can only take place in a practical movement, a revolution; this revolution is necessary, therefore, not only because the ruling class cannot be overthrown in any other way, but also because the class overthrowing it can only in a revolution succeed in ridding itself of all the muck of ages and become fitted to found society anew.",6,DBQ,1,2012,ap12_frq_euro_hist.txt
"Source: Louis Blanc, French political leader, The Organization of Labor, introduction to the second edition, 1848. Have we avowed that our goal is to undermine competition, to withdraw industry from the regime of laissez-faire? Most certainly, and far from denying it, we proclaim it aloud. Why? Because we want freedom. But real freedom, freedom for all. . . . We want a strong government because, in the regime of inequality within which we are still vegetating, there are weak persons who need a social force to protect them. . . . We want a government that will intervene in industry because the freedom of the future must be a reality.",7,DBQ,1,2012,ap12_frq_euro_hist.txt
"Source: Pauline Roland, French writer and political activist, letter to the editor of the French newspaper Universal Well-Being, 1851. Woman is entitled to work as is Man, and to have productive, independent employment which will emancipate her from all dependence. She has the right to choose her work herself as well as a man and no one can legitimately confine her to the house if she feels she is called to live otherwise. Finally, as soon as a woman comes of age, she has the right to arrange her life as she wishes.",8,DBQ,1,2012,ap12_frq_euro_hist.txt
"Source: Ferdinand Lassalle, German political activist, “The Workers’ Program,” public speech delivered in Berlin, 1862. It is the state whose function is to carry on . . . the development of the human race until its freedom is attained. The state is this unity of individuals into a moral whole, a unity which increases a million-fold the strength of all individuals . . . and makes them capable of acquiring an amount of education, power, and freedom which would have been wholly unattainable by them as individuals. . . . A state ruled by the ideas of the working class . . . would make this moral nature of the state its mission.",9,DBQ,1,2012,ap12_frq_euro_hist.txt
"0 Source: John Stuart Mill, English political theorist and member of Parliament, Chapters on Socialism, unfinished book, begun in 1869 and published posthumously in 1879. The present system is not, as many Socialists believe, hurrying us into a state of general indigence and slavery from which only Socialism can save us. The evils and injustices suffered under the present system are great, but they are not increasing; on the contrary, the general tendency is towards their slow diminution.",1,DBQ,1,2012,ap12_frq_euro_hist.txt
"1 Source: Central Electoral Committee of the Eleventh Arrondissement* of the city of Paris during the period of the Paris Commune, March 1871. The Revolution is the march of the peoples of the world for equal rights and duties. In the Democratic and Social Republic [the Commune] this equality becomes a reality. . . . The whole system of work should be reorganized. . . . We look forward to a future where every citizen will exercise his rights to the full and be conscious of his duties, where there will be no more oppressors or oppressed, no class distinctions among citizens and no barriers between the peoples of different nations. *municipal district",1,DBQ,1,2012,ap12_frq_euro_hist.txt
"2 Source: Alexandre Millerand, member of the French national legislature, speech, 1896. Socialism aims to assure to every human being these two advantages: liberty and property, of which men are deprived by the capitalist regime. . . . We address ourselves only to universal suffrage; our ambition is to bring about through this means the economic and political liberation of all. We demand only the right to persuade the electorate. And no one, I suppose, would attribute to us the foolish intention of resorting to revolutionary means.",1,DBQ,1,2012,ap12_frq_euro_hist.txt
"Source: Petition from peasants to Tsar Alexander II, 1863. Some former serf owners choose the best land for themselves, and give the poor peasants the worst lands. Places characterized by sand and ravines with the smallest amount of hayland were designated as the peasant allotment. Orthodox emperor and our merciful father, order that the meadows and haylands be left to our community without any restriction; these will enable us to feed our livestock, which are necessary to our existence. Source: Gleb Uspensky, revolutionary non-Marxist socialist, journal article, 1879. The first thing one notices from observing the contemporary rural order is the almost complete absence of moral bonds among members of the village commune. During serfdom the village was united by the awareness of common misfortunes, for all were bound to obey every whim of the landlord. The master had a right to interfere with a family's affairs, and arbitrarily direct a man's private life; he could arrange marriages regardless of a man's own wishes, and so forth. Nowadays no one interferes with the family life except the government, which conscripts soldiers. But the unity fostered by common resentments has not been replaced by any positive appreciation of the necessity for general prosperity, and for a better life for all. In place of the old arbitrary rule has come neither knowledge, nor development, nor even a kind word among neighbors. Little value is placed on another's existence, and no sympathy or concern for another's private interests.",2,DBQ,1,1999,euro_hist_99.txt
"Source: Peter Kropotkin, Russian anarchist, journal article, 1885. ""Order"" is having one-third of the Russian peasants dying of diphtheria, typhus, and hunger amidst piles of grain sacks making their way abroad. ""Order"" is land taken from the peasant in order to raise cattle to feed the wealthy; ""order"" is land left fallow rather than restored to the peasant who asks for nothing more than land for cultivation.",4,DBQ,1,1999,euro_hist_99.txt
"Source: Russian government report on the famine of 1891. The crop failure of winter as well as spring grains in vast parts of Russia; the complete absence of any kinds of reserves or surplus for sale; the absence of any grain in the grain-exporting provinces not only for provisioning themselves but in several cases also for reseeding the fields; all this put a large part of the population of European Russia into an extremely difficult situation, and in some places, into a hopeless condition. Our peasant economy has come to a full collapse and ruin, from which it will not recover in several years even with good harvests. Source: Katerina Breshkovskaia, Socialist Revolutionary Party, memoirs of her revolutionary work between 1896 and 1903, published in 1931. The peasants intensely desired education for their children, for they realized that this was the only way in which they could escape the slavery they themselves had endured. In the villages I sometimes met a self-educated peasant who was familiar with Darwin's scientific works. The contrast between the intellectual development of such a man and his home surroundings was startling. A hut with four walls and an earthen floor was his home. After the first awkwardness he would draw a box from underneath his work bench and show me his treasured books. Such types were, to be sure, not frequent, but there was a general craving for knowledge among the peasants.",5,DBQ,1,1999,euro_hist_99.txt
"Source: Anton Chekhov, physician, playwright, and short story writer, ""Peasants,"" short story, 1897. They lived in discord, quarreling constantly, because they did not respect but feared and suspected one another. Who keeps the tavern and makes the people drunkards? A peasant. Who embezzles and drinks up the school and church funds? A peasant. Who has stolen from his neighbor, committed arson, given false testimony in court for a bottle of vodka? Yes, to live with them was terrible, yet all the same they were people; they suffered and wept as people do, and in their lives there was much for which excuses might be found.",7,DBQ,1,1999,euro_hist_99.txt
"Source: Serge Witte, Minister of Finance (1892-1903), private letter to Tsar Nicholas II, 1898. It was not enough to free the peasant from the serf ownerit is still necessary to free him from the slavery of despotism, to give him a legal system, and consequently also an understanding of legality, and to educate him. But, at present the peasant is sub-jugated by the arbitrariness of the local police chief, the local bureaucrats, every noble landowner, and even his own village elders. Therefore, it is impossible to aid the peasant through material measures alone. First and foremost it is necessary to raise the spirit of the peasantry, to make them your free and loyal sons. Police Report 4894 to the Ministry of the Interior, 1898. From reports reaching the Ministry of the Interior it is seen that in certain provinces, predominantly southern and southeastern, there has recently emerged a series of peasant disorders in the form of systematic damage to the nobles fields and meadows, together with the driving away of cattle under the protection of men armed with sticks and pitchforks. Often whole villages carry out armed attacks on the houses of the nobility and loot the working and even the living quarters, attacking and wounding servants and guards.",8,DBQ,1,1999,euro_hist_99.txt
"0 Source: Sakhno, peasant representative to the Duma (the Russian parliament), speech, 1906. Why can a landlord own a lot of land, while all that remains to the peasant is the kingdom of heaven? When the peasants sent me here they instructed me to demand that all state, private and church lands be redistributed without compensation. A hungry man cannot sit quietly when he sees that in spite of all his suffering, the powers are on the side of the landlords. He cannot help demanding land; his needs force him to demand it.",1,DBQ,1,1999,euro_hist_99.txt
"Source: Decision by Judge Henry Russell in the case of an English soldier accused of arson and murder, Calcutta, India, 1808 The hut of the poor man is equally entitled to the protection of the law as the mansion of the rich, and it stands in much more need of it. The natives are entitled to have their characters, property, and lives protected, and as long as they enjoy that protection from us, they give their affection and allegiance in return; but should the day ever arrive, God forbid, that they should be denied that protection, then I fear that as we should no longer deserve, so we should no longer enjoy their allegiance and attachment.",1,DBQ,1,2021,ap21-frq-european-history.txt
"Source: William Cobbett, British essayist and political commentator, London, 1808 The recent news from India, or, “our Empire in the East,” is of a gloomy complexion, in my sight, only because it gives an account of the loss of a great number of English officers and soldiers. It may serve to make men reflect justly on the nature of the wars we carry on in India; and may lead them to the conclusion, so much to be desired, namely, that the possession of that country is a terrible evil.... There is a constant, never-ceasing war in India. There is not always actual fighting; but, there are always preparations for fighting going on. What right, in God’s name, what right have we to do this? How is it possible to justify our conduct upon any principle of morality? Conquests in India are not at all necessary to either our safety or our comfort. There is no glory attending such conquests and their accompanying butcheries. We must be motivated by a sheer love of gain; a sheer love of plunder. I really believe that the history of the whole world does not afford an instance of a series of aggressions so completely unjustifiable and inexcusable.",2,DBQ,1,2021,ap21-frq-european-history.txt
"Source: Hyde Clark, British economist, “Railways in India,” newspaper article, Britain, 1845 Improved facilities of communication will bring these unfortunate people and their ways under the observation and influence of the civilized world.... Any measures that would promote the sale and transmission of the raw productions, particularly the staples of wool, silk, dyes, rice, sugar, etc., to the steam manufactories of England, would at once improve the condition of India in the most legitimate way, namely, by encouraging to the fullest extent the cultivation of the soil, now so direfully neglected. Once this is accomplished, it would be no hardship to the Hindus to be compelled to receive their cottons in a manufactured shape, at a less exchangeable cost of labour than they could make themselves.",3,DBQ,1,2021,ap21-frq-european-history.txt
"Source: Ram Ghopal Ghose, Indian businessman and leader of the Young Bengal reform group, political pamphlet, 1850 Is it just? Is it fair? Is it honest? – that a hundred million of Her Majesty’s native subjects should be taxed so that the European lawbreaker from the most distant corners of the empire has the benefit of being judged by English laws?... To tell the Hindu peasant that if you want any redress for the Englishman having broken your backbone, you must go down to Calcutta and present yourself before the Great Court where the language in use is English, where the laws administered are unknown...isto tell the Hindu that he must bear and be content that the Englishman is a superior being, that cannot be touched—and cannot be polluted by the contamination of the same laws which govern animals such as you...the Englishman is a privileged being.",4,DBQ,1,2021,ap21-frq-european-history.txt
"Source: Queen Victoria of Great Britain, proclamation replacing British East India Company rule with direct British rule in India, following a major rebellion in 1857–1858 Firmly relying ourselves on the truth of Christianity...we reject the right and the desire to impose our convictions on any of our subjects. We declare it to be our royal will and pleasure that none be in any way favored, none molested or disquieted by reason of their religious faith or observances; but that all shall alike enjoy the equal and impartial protection of the law.... And it is our further will that our subjects, of whatever race or creed, be freely and impartially admitted to offices in our service, the duties of which they may be qualified, by their education, ability, and integrity, duly to discharge.",5,DBQ,1,2021,ap21-frq-european-history.txt
"Source: Lieutenant C. Pulley, British officer in the Indian Army, “The Nizam [prince] of Hyderabad presenting his ‘Nuzzar’ [ceremonial gift],” Illustrated London News, 1877 The figure presents an illustration titled “The Nizam [prince] of Hyderabad presenting his ‘Nuzzar’ [ceremonial gift].” The illustration shows a British governor in a suit sitting on a throne that is beneath a painting of Queen Victoria. A young Indian prince is shown kneeling before him and handing him a gift. British and Indian officers are shown both seated and standing all around the room.Private Collection Look and Learn / Illustrated Papers Collection / Bridgeman Images The Nizam is shown presenting his gift to the British governor of India, seated underneath a portrait of Queen Victoria. This ceremonial gathering, known as the Delhi Durbar, was held to honor Queen Victoria’s assumption of the title of Empress of India.",6,DBQ,1,2021,ap21-frq-european-history.txt
"Source: Group of English-educated Indian journalists, editorial in an English-language newspaper in India, 1893 What does it matter if a Native dies? His life has no value. If a Native kills a European, nay, even if he does a slight injury to him, heaven and earth will be moved by Europeans to crush the Native. What is the moral to be drawn from this deplorable state of things? What does it point to? It is nothing else than this: that Europeans may take, with impunity, the lives of Natives. They may shoot them; they may beat them; they may do anything with them they please. They have to fear nobody. The law is powerless to bring them within its clutches. The Magistrates, who are their brethren, will connive with them as much as possible. They can raise every possible defense and it will be most favorably entertained. They may safely claim... that they mistook him for an animal; that they acted in self-defense; that they were not in their right mind; that they were intoxicated. In short, whatever defence they raise will be sufficient to save them. This is how the law lies. The question is how long is this deplorable state of things to continue?",7,DBQ,1,2021,ap21-frq-european-history.txt
"“The revolutionary period of England may be said to have lasted nearly 50 years, if we reckon from the beginning of the civil wars under Charles I to the accession of William III in 1688. The efforts of these 50 years had no other real and permanent object than the establishment of the current constitution, which is the finest monument of justice and moral greatness existing in Europe. The same movement in the minds of men that brought about the revolution in England was the cause of that of France in 1789. Both belong to a new era in the progress of social order—the establishment of representative government—a point toward which humanity is directing itself.” Anne Louise Germain de Staël, author and historian, Considerations on the Principal Events of the French Revolution, published in 1818",0,SAQ,1,2021,ap21-frq-european-history.txt
